question,answer,reference
What album is man of the world on fleetwood mac?,"""Man of the World"" is a song by Fleetwood Mac that was released as a single in 1969. It was not included on any of the band's studio albums at the time of its release, but has since been included on various compilation albums and reissues.","Disambiguation 1. Question: What 1971 album is man of the world on fleetwood mac? Answer:Greatest Hits
Disambiguation 2. Question: What 1992 boxed set is man of the world on fleetwood mac? Answer:25 Years – The Chain
Disambiguation 3. Question: What 1998 album is a new version of man of the world on fleetwood mac? Answer:The Vaudeville Years
Disambiguation 4. Question: What 2002 career-spanning compilation album is man of the world on fleetwood mac? Answer:The Very Best of Fleetwood Mac
Disambiguation 5. Question: What 2002 compilation album focused on Peter Green is man of the world on fleetwood mac? Answer:The Best of Peter Green's Fleetwood Mac
"
When was the first video game released to the public?,"The first video game released to the public was ""Computer Space,"" created by Nolan Bushnell and Ted Dabney, and released in 1971.","Disambiguation 1. Question: When was the first video game released that was designed to entertain the general public? Answer:1958
Disambiguation 2. Question: When was the first video game released for sale to the public? Answer:September 1972
"
Who played stefano on days of our lives?,Joseph Mascolo played the character Stefano DiMera on Days of Our Lives.,"Disambiguation 1. Question: Who played Stefano on Days of Our Lives from 1982-1988 and 1993-2016? Answer:Joseph Mascolo
Disambiguation 2. Question: Who played Stefano on Days of Our Lives in 1991? Answer:Frank Fata
Disambiguation 3. Question: Who played Stefano on Days of Our Lives in 2007? Answer:Davide Shiavone
Disambiguation 4. Question: Who played Stefano on Days of Our Lives from 2019-present? Answer:Stephen Nichols
"
When did they start televising the nfl draft?,The NFL Draft was first televised in 1980.,"Disambiguation 1. Question: When did they start televising the nfl draft on ESPN? Answer:1980
Disambiguation 2. Question: When did they start televising the nfl draft on ESPN on the weekends? Answer:1988
Disambiguation 3. Question: When did they start televising the nfl draft over three days? Answer:2010
Disambiguation 4. Question: When did they start televising the nfl draft  (simulcast) on Fox, NFL Network, ESPN and ABC? Answer:2018
Disambiguation 5. Question: When did they start televising the nfl draft on  only ABC/ESPN? Answer:2019
"
Who plays lori loughlin's husband on garage sale mystery?,Steve Bacic plays Lori Loughlin's husband in the Garage Sale Mystery series.,"Disambiguation 1. Question: Who plays lori loughlin's husband on the first film in the garage sale mystery seres? Answer:Rick Ravanello
Disambiguation 2. Question: Who plays lori loughlin's husband after the first film in the garage sale mystery seres? Answer:Steve Bacic
"
What are the hannibal lecter movies in order?,"1. Manhunter (1986)
2. The Silence of the Lambs (1991)
3. Hannibal (2001)
4. Red Dragon (2002)
5. Hannibal Rising (2007)","Disambiguation 1. Question: What is the 1st hannibal lecter movie? Answer:Manhunter
Disambiguation 2. Question: What is the 2nd hannibal lecter movie? Answer:The Silence of the Lambs
Disambiguation 3. Question: What is the 3rd hannibal lecter movie? Answer:Hannibal
Disambiguation 4. Question: What is the 4th hannibal lecter movie? Answer:Red Dragon
Disambiguation 5. Question: What is the 5th hannibal lecter movie? Answer:Hannibal Rising
"
What is the release date for flash season 4?,"The release date for The Flash Season 4 was October 10, 2017.","Disambiguation 1. Question: What is the release date for the network release of Flash season 4? Answer:October 10, 2017
Disambiguation 2. Question: What is the release date for the Flash season 4 on Blue Ray? Answer:August 28, 2018
Disambiguation 3. Question: What is the release date for the  Flash season 4 on Netflix? Answer:Late May 2018
"
How many sacraments are there in the eastern orthodox church?,"There are seven sacraments in the Eastern Orthodox Church: baptism, chrismation (confirmation), Eucharist, confession, marriage, holy orders, and anointing of the sick.","Disambiguation 1. Question: How many major sacraments are there in the Eastern Orthodox Church? Answer:7
Disambiguation 2. Question: How many total sacraments are there in the Eastern Orthodox Church? Answer:unlimited
"
Who are the 2 guys that do the sonic commercials?,The two guys who do the Sonic commercials are Peter Grosz and T.J. Jagodowski.,"Disambiguation 1. Question: Of the 2 guys that do the sonic commercials, who plays the straight man? Answer:Peter Grosz
Disambiguation 2. Question: Of the 2 guys that do the sonic commercials, who plays the funny man? Answer:T. J. Jagodowski
"
When did exploration to the inner solar system begin?,Exploration to the inner solar system began in the 1960s with the first successful missions to Venus and Mars by the United States and the Soviet Union.,"Disambiguation 1. Question: When did exploration to the inner solar system technically begin with the launch of the first lunar flyby satellite? Answer:2 January 1959
Disambiguation 2. Question: When did exploration to the inner solar system technically begin with the launch of Pioneer 5 for interplanetary space investigations? Answer:11 March 1960
Disambiguation 3. Question: When did exploration to the inner solar system technically begin with the launch of Mariner 2, which resulted in the first successful flyby of Venus? Answer:27 August 1962
"
When was the imf and world bank created?,"The International Monetary Fund (IMF) was created in 1944 during the Bretton Woods Conference in New Hampshire, United States. The World Bank was also created during the same conference in 1944.","Disambiguation 1. Question: When was the World Bank created? Answer:1944
Disambiguation 2. Question: When was the International Monetary Fund created? Answer:1944
Disambiguation 3. Question: When did IMF formally come into existence? Answer:December 1945
"
When is three days grace new album coming out?,"Three Days Grace released their latest album, ""Explosions,"" on May 6, 2022.","Disambiguation 1. Question: When is three days grace new album coming out in 2018? Answer:March 9, 2018
Disambiguation 2. Question: When is three days grace new album coming out in 2015? Answer:March 31, 2015
Disambiguation 3. Question: When is three days grace new album coming out in 2012? Answer:October 2, 2012
"
Who does jeff bridges play in only the brave?,"Jeff Bridges plays the character of Duane Steinbrink in the movie ""Only the Brave.""","Disambiguation 1. Question: Who does Jeff Bridges  in the film Only the Brave? Answer:Duane Steinbrink
Disambiguation 2. Question: What role does Jeff Bridges character play in Only the Brave? Answer:city fire chief
"
Who has the most home runs in major league baseball?,Barry Bonds holds the record for the most home runs in Major League Baseball with 762 career home runs.,"Disambiguation 1. Question: Who has the most home runs in a career in major league baseball? Answer:Barry Bonds
Disambiguation 2. Question: What team has the most home runs in one season? Answer:Minnesota Twins
Disambiguation 3. Question: What player has the most home runs in a single season of major league baseball? Answer:Barry Bonds
Disambiguation 4. Question: What player has the most home runs in the postseason? Answer:Manny Ramirez
"
Who sings the original some kind of wonderful?,"The original version of ""Some Kind of Wonderful"" was performed by The Drifters in 1961.","Disambiguation 1. Question: Who sings the original ""Some Kind of Wonderful"" released in 1961? Answer:The Drifters
Disambiguation 2. Question: Who sings the original ""Some Kind of Wonderful"" released in 1967? Answer:Soul Brothers Six
"
Who wrote the hymn on christ the solid rock i stand?,"The hymn ""My Hope is Built on Nothing Less"" (also known as ""On Christ the Solid Rock I Stand"") was written by Edward Mote in 1834.","Disambiguation 1. Question: Who wrote the text of the hymn On Christ the Solid Rock I Stand? Answer:Edward Mote
Disambiguation 2. Question: Who wrote the melody of the hymn On Christ the Solid Rick I Stand? Answer:William B. Bradbury
"
Who led the committee of public safety apex?,Maximilien Robespierre led the Committee of Public Safety during the French Revolution.,"Disambiguation 1. Question: Who emerged as the leader of the committee of public safety apex after July 1793? Answer:radical Jacobin Maximilien Robespierre
Disambiguation 2. Question: Who created the committee of public safety apex and led it until about July 1793? Answer:Georges Danton
"
Who sings the theme song of doc mcstuffins?,"The theme song of Doc McStuffins is sung by the character Doc McStuffins herself, voiced by Kiara Muhammad.","Disambiguation 1. Question: Who sings the theme song of doc mcstuffins seasons 1-3? Answer:China Anne McClain
Disambiguation 2. Question: Who sings the theme song of doc mcstuffins after season 4? Answer:Amber Patrice Riley
"
