question,answer,reference
Who is the most powerful person in europe?,"This question is ambiguous as ""powerful"" can be interpreted in various ways such as political power, economic influence, cultural impact, etc. If we are considering political power, one could argue that the most powerful person in Europe is the President of the European Commission, as they hold significant authority within the European Union.","Disambiguation 1. Question: Who is the most powerful person in Europe as ranked on the Forbes list of the World's Most Powerful People in 2016? Answer:Vladimir Putin
Disambiguation 2. Question: Who is the most powerful person in Europe as ranked on the Forbes list of the World's Most Powerful People in 2015? Answer:Vladimir Putin
Disambiguation 3. Question: Who is the most powerful person in Europe as ranked on the Forbes list of the World's Most Powerful People in 2014? Answer:Vladimir Putin
Disambiguation 4. Question: As the President of the European Commission, who is the most powerful person in Europe beginning on 1 November 2014? Answer:Jean-Claude Juncker
Disambiguation 5. Question: As the President of the European Commission, who was the most powerful person in Europe beginning on 22 November 2004? Answer:José Manuel Barroso
Disambiguation 6. Question: As the President of the European Commission, who was the most powerful person in Europe beginning on 16 September 1999? Answer:Romano Prodi
Disambiguation 7. Question: Who is the de facto most powerful person in Europe? Answer:Angela Dorothea Merkel
"
Who sings but i still haven't found what i'm looking for?,"The song ""I Still Haven't Found What I'm Looking For"" is sung by the band U2.","Disambiguation 1. Question: Who is the band that sings but i still haven't found what i'm looking for? Answer:U2
Disambiguation 2. Question: Who is the singer that sings but i still haven't found what i'm looking for? Answer:Paul David Hewson
"
Who was president when the bombs were dropped on japan?,"The question is ambiguous because it does not specify which bombs or which event in history is being referred to. If the question is referring to the atomic bombs dropped on Japan during World War II, then the president at that time was Harry S. Truman.","Disambiguation 1. Question: Who was president of United States when the bombs were dropped on japan? Answer:Harry S. Truman
Disambiguation 2. Question: Who was emperor of Japan when the bombs were dropped on japan? Answer:Hirohito
"
What island in the bahamas do the pigs swim?,"The question is clear and unambiguous. The island in the Bahamas where the pigs swim is called Big Major Cay, also known as Pig Beach.","Disambiguation 1. Question: What uninhabited island in the bahamas do the pigs swim? Answer:Pig Beach
Disambiguation 2. Question: What inhabited island in the bahamas of exuma cays do the pigs swim? Answer:Staniel Cay
Disambiguation 3. Question: What island in the bahamas near New Providence do the pigs swim? Answer:Paradise Island
"
Who sings the song i will try to fix you?,"The song ""Fix You"" is sung by the band Coldplay.","Disambiguation 1. Question: Which band performs their original song i will try to fix you? Answer:Coldplay
Disambiguation 2. Question: Who is the lead singer on Coldplay's original song i will try to fix you? Answer:Chris Martin
"
Who sings how far it goes in moana?,"The question is not ambiguous. The song ""How Far I'll Go"" in the movie Moana is sung by Auli'i Cravalho, who voices the character Moana.","Disambiguation 1. Question: Which character sings how far i'll go in moana? Answer:Moana
Disambiguation 2. Question: Which singer sings how far i'll go in moana? Answer:Cravalho
Disambiguation 3. Question: Which singer sings how far i'll go on moana album but not in the movie? Answer:Cara
"
Who wrote there's no business like show business?,"The song ""There's No Business Like Show Business"" was written by Irving Berlin.","Disambiguation 1. Question: Who wrote the song ""There's No Business Like Show Business""? Answer:Irving Berlin
Disambiguation 2. Question: Who wrote the screenplay for the film Irving Berlin's There's No Business Like Show Business? Answer:Phoebe Ephron and Henry Ephron
Disambiguation 3. Question: Who wrote the original screenplay for There's No Business Like Show Business? Answer:Lamar Trotti
"
Who is the most highly decorated soldier in us history?,"The question is ambiguous because it does not specify the criteria for being considered the ""most highly decorated soldier."" If we are considering the number of awards and medals received, then Audie Murphy is often regarded as one of the most highly decorated soldiers in US history, having received 33 awards and decorations, including the Medal of Honor.","Disambiguation 1. Question: Who was caled the most highly decorated soldier in us history in 1945? Answer:Audie Murphy
Disambiguation 2. Question: Who is the most highly decorated soldier of world war I in us history? Answer:Alvin York
Disambiguation 3. Question: Who is the most highly decorated soldier of the Vietnam War in us history? Answer:Jorge A. Otero Barreto
"
When is world water day celebrated and why?,World Water Day is celebrated on March 22nd every year. It is a day designated by the United Nations to raise awareness about the importance of freshwater and advocating for the sustainable management of water resources.,"Disambiguation 1. Question: What day is World Water Day celebrated? Answer:22 March
Disambiguation 2. Question: Why is World Water Day celebrated? Answer:highlights the importance of freshwater
"
Who lost a lot of their power after the battle of culloden in 1746?,"The question is ambiguous as it does not specify whether it is referring to an individual, a group, or a nation. If we assume it is referring to a group, then the Jacobites lost a lot of their power after the Battle of Culloden in 1746.","Disambiguation 1. Question: Which army lost a lot of their power after the battle of culloden in 1746? Answer:Jacobite army
Disambiguation 2. Question: Which commanders lost a lot of their power after the battle of culloden in 1746? Answer:Charles Edward Stuart
"
What process is used to separate salt from sea water in australian desalination plants?,"The question is clear and specific. The process used to separate salt from sea water in Australian desalination plants is typically through a process called reverse osmosis. In this process, high pressure is applied to push seawater through a semi-permeable membrane, which allows water molecules to pass through while blocking salt and other impurities. This results in the production of fresh water that is suitable for consumption.","Disambiguation 1. Question: What process using a partially permeable membrane is used to separate salt from sea water in australian desalination plants? Answer:reverse osmosis
Disambiguation 2. Question: What process using evaporation is used to separate salt from sea water in australian desalination plants? Answer:vapor-compression desalination
Disambiguation 3. Question: What process using flashing is used to separate salt from sea water in australian desalination plants? Answer:multi-stage flash distillation
"
When did mens figure skating become an olympic sport?,"The question is ambiguous as it could refer to the inclusion of men's figure skating in the Winter Olympics or the specific year when men's figure skating was first introduced as an Olympic sport. If referring to the latter interpretation, men's figure skating was first included in the Olympic Games in 1908 during the London Summer Olympics.","Disambiguation 1. Question: When did men's figure skating become a summer Olympic sport? Answer:1908
Disambiguation 2. Question: When did men's figure skating become a winter Olympic sport? Answer:1924
"
Who appoints the chief justice of the supreme court?,"The question is ambiguous because it does not specify which country's supreme court is being referred to. If we are talking about the United States Supreme Court, the Chief Justice is appointed by the President of the United States and confirmed by the Senate.","Disambiguation 1. Question: Who appoints the chief justice of the supreme court in the US? Answer:president of the United States
Disambiguation 2. Question: Who appoints the chief justice of the supreme court in canada? Answer:Governor General-in-Council
Disambiguation 3. Question: Who appoints the chief justice of the supreme court in the Philippines? Answer:president of the Philippines
Disambiguation 4. Question: Who appoints the chief justice of the supreme court in  Nigeria? Answer:President of the Federal Republic of Nigeria
Disambiguation 5. Question: Who appoints the chief justice of the supreme court in Kenya? Answer:President
"
