question,answer,reference
How far is beaumont texas from the ocean?,"Beaumont, Texas is approximately 40 miles away from the Gulf of Mexico, which is the nearest ocean.","Disambiguation 1. Question: How far is beaumont texas from the gulf of mexico in miles? Answer:30
Disambiguation 2. Question: How far is beaumont texas from the gulf of mexico in kilometers? Answer:48
"
When was the parable of the good samaritan told?,"The parable of the Good Samaritan was told by Jesus in the Gospel of Luke, specifically in Luke 10:25-37. It is a story about a man who is robbed, beaten, and left for dead on the side of the road, and how a Samaritan man shows compassion and helps him, despite their cultural differences. This parable is a powerful lesson on showing kindness and love to others, regardless of their background or beliefs.","Disambiguation 1. Question: When in time was the parable of the good samaritan told? Answer:In the time of Jesus
Disambiguation 2. Question: When in the Bible was the parable of the good samaritan told? Answer:Gospel of Luke
"
Who said et tu brute in julius caesar?,"The phrase ""Et tu, Brute?"" is famously attributed to Julius Caesar in William Shakespeare's play ""Julius Caesar."" In the play, Caesar utters these words as he is being stabbed by his friend Brutus, expressing his shock and betrayal at Brutus' involvement in the conspiracy to assassinate him.","Disambiguation 1. Question: Who said et tu brute in the book Julius Caesar? Answer:Julius Caesar
Disambiguation 2. Question: Which actor said Et Tu Brute in the 1953 film Julius Caesar? Answer:Louis Calhern
Disambiguation 3. Question: Which actor said Et Tu Brute in the 1970 film Julius Caesar? Answer:John Gielgud
Disambiguation 4. Question: Which actor said Et Tu Brute in the 1950 film Julius Caesar? Answer:Harold Tasker
Disambiguation 5. Question: Which actor said Et Tu Brute in the 1914 film Julius Caesar? Answer:Amleto Novelli
"
What are the dads names in mama mia?,"In the musical and movie ""Mamma Mia!"", the three potential fathers of Sophie are named Sam Carmichael, Bill Anderson, and Harry Bright.","Disambiguation 1. Question: What is the Irish-American dads names in mama mia? Answer:Sam Carmichael
Disambiguation 2. Question: What is the Swedish dads names in the mama mia film? Answer:Bill Anderson
Disambiguation 3. Question: What is the British dads names in mama mia? Answer:Harry Bright
Disambiguation 4. Question: What is the Swedish dads names in the mama mia! musical? Answer:Bill Austin
"
Who did the voice of salem on sabrina?,The voice of Salem on Sabrina the Teenage Witch was provided by actor Nick Bakay.,"Disambiguation 1. Question: Who did the voice of salem on the 1996 sabrina TV series? Answer:Nick Bakay
Disambiguation 2. Question: Who did the voice of salem on the 1970 sabrina TV series? Answer:Dallas McKennon
Disambiguation 3. Question: Who did the voice of salem on sabrina's secret life in 2003? Answer:Maurice LaMarche
Disambiguation 4. Question: Who did the voice of salem on Sabrina: Secrets of a Teenage Witch? Answer:Ian James Corlett
"
Which tribe has the highest population in nigeria?,"The Hausa-Fulani tribe has the highest population in Nigeria. This tribe is predominantly found in the northern region of Nigeria and is known for its rich cultural heritage and traditions. The Hausa-Fulani tribe also has a significant presence in other parts of West Africa, including Niger, Chad, and Cameroon.","Disambiguation 1. Question: Which combined tribe has the highest population in nigeria? Answer:Hausa-Fulani
Disambiguation 2. Question: Which ethnic group considered part of a larger tribe has the highest population in nigeria? Answer:Hausa
"
Who plays the role of karmen in 7de laan?,The role of Karmen in 7de Laan is played by actress Christi Panagio.,"Disambiguation 1. Question: Who plays the role of Karmen(who has no last name) in 7de laan? Answer:Erin le Roux
Disambiguation 2. Question: Who plays the role of Karmen Meintjies in 7de laan? Answer:Gabriella Linto
Disambiguation 3. Question: Who plays the role of Baby Karmen in 7de laan? Answer:Razeen Isaacs
"
Who constructed the suez canal and when was it finished?,"The Suez Canal was constructed by the French engineer Ferdinand de Lesseps, and it was completed in 1869.","Disambiguation 1. Question: Who is the company that constructed the suez canal? Answer:Universal Company of the Maritime Canal of Suez
Disambiguation 2. Question: When was the suez canal construction first finished? Answer:17 November 1869
Disambiguation 3. Question: Who launched construction the suez canal expansion? Answer:Egyptian government
Disambiguation 4. Question: When was the suez canal expansion finished? Answer:6 August 2015
Disambiguation 5. Question: When was the suez canal new side channel finished? Answer:24 February 2016
"
When did the last song of ice and fire book come out?,"The last book in the ""A Song of Ice and Fire"" series by George R.R. Martin is titled ""A Dance with Dragons"" and was released on July 12, 2011. As of now, the next book in the series, titled ""The Winds of Winter,"" does not have a confirmed release date.","Disambiguation 1. Question: When did book 5 of the A Song of Ice and Fire series release? Answer:July 12, 2011
Disambiguation 2. Question: When did book 4 of the A Song of Ice and Fire series release in the UK? Answer:October 17, 2005
Disambiguation 3. Question: When did book 3 of the A Song of Ice and Fire series release in the UK? Answer:August 8, 2000
Disambiguation 4. Question: When did book 4 of the A Song of Ice and Fire series release in the US? Answer:November 8, 2005
Disambiguation 5. Question: When did book 3 of the A Song of Ice and Fire series release in the US? Answer:November 2000
"
Who owned the farmhouse where the two commanders of the civil war met to end the war?,The farmhouse where the two commanders of the civil war met to end the war was owned by Wilmer McLean.,"Disambiguation 1. Question: Who originally owned the farmhouse where the two commanders of the civil war met to end the war? Answer:McLean
Disambiguation 2. Question: Who purchased and owned the farmhouse in 1869 where the two commanders of the civil war met to end the war? Answer:John L. Pascoe
Disambiguation 3. Question: Who purchased and owned the farmhouse in 1872 where the two commanders of the civil war met to end the war? Answer:Nathaniel H. Ragland
Disambiguation 4. Question: Who purchased and owned the farmhouse in 1891 where the two commanders of the civil war met to end the war? Answer:Myron Dunlap
"
Where is the us fish and wildlife service located?,"The U.S. Fish and Wildlife Service is headquartered in Falls Church, Virginia, with regional offices located throughout the United States.","Disambiguation 1. Question: Where is the us fish and wildlife service department located in the government? Answer:US Department of the Interior
Disambiguation 2. Question: Where is the us fish and wildlife service headquarters located? Answer:Bailey's Crossroads, Virginia, US
"
