question,answer
Which GOP lawmaker called for a formal impeachment inquiry into President Joe Biden?,Rep. Marjorie Taylor Greene
Which state is asking for help in redesigning its flag?,Mississippi
Poland’s bus route 666 will now be known as what? ,Poland's bus route 666 will now be known as bus route 616.
What new concept is Dick's Sporting Goods introducing in Delaware at the Brandywine Town Center?,"Dick's Sporting Goods is introducing a new concept called ""Public Lands"" in Delaware at the Brandywine Town Center."
A sample from the surface of near-Earth asteroid Bennu has been found to contain an abundance of what?,Carbon-bearing minerals
Which famous action movie from the 1990s premiered this week as a rebooted weekly TV drama series on CBS?,"""MacGyver"""
Astronomers announced they found a planet around 120 light-years away from Earth that might have all the elements needed to sustain life. What is the planet’s name?,The planet's name is K2-18b.
True or False: Portland Trail Blazers Damian Lillard is the only player in the NBA to score more than 70 points in a game this season.,False. Washington Wizards' Bradley Beal also scored more than 70 points in a game this season.
What is the three-digit mental health crisis line in the US?,The three-digit mental health crisis line in the US is 988.
China has reportedly reached a secret deal to build a spy base in which country?,Solomon Islands
The best college basketball teams from across the US are going head-to-head for prestigious NCAA titles this month. What are the tournaments informally called?,March Madness
Travelers through what city experienced major travel delays after a tanker truck fire caused an elevated portion of I-95 to collapse?,Atlanta
What beverage was once popular and synonymous with Juneteenth celebrations?,"Red soda pop, specifically strawberry soda, was once popular and synonymous with Juneteenth celebrations."
The former CEO of which company testified Wednesday during a Senate hearing on the treatment of employees who are unionizing?,Amazon
"LeBron James became the NBA’s all-time leading scorer this week. All of these players also rank in the top 5 in career points, except:",LeBron James
The World Meteorological Organization has warned that the planet will breach the 1.5C global warming “threshold” by what year?,"The World Meteorological Organization has warned that the planet will breach the 1.5C global warming ""threshold"" by the year 2030."
Workers brought which major city to a standstill this week following a second mass strike over pension reforms?,Paris
"What is the name of the first wine released by Elena Delle Donne’s brand, Deldon Wines?","The name of the first wine released by Elena Delle Donne's brand, Deldon Wines, is ""The Big Swish."""
Which scandal-plagued US politician was hit with 10 new criminal charges this week including wire fraud and identity theft?,Matt Gaetz
Which US political figure set off a social media frenzy after sharing details about an experience with “magic mushrooms?”,Alexandria Ocasio-Cortez
Netflix recently released a trailer for the second season of which hit show?,"The hit show is ""Bridgerton."""
The FBI this week said people should avoid using which public technology?,The FBI this week said people should avoid using public Wi-Fi networks.
Which city was enveloped in a blanket of toxic smog this week?,"New Delhi, India"
TikTok is being credited with boosting sales of what genre of novel?,Young adult novels
Which film swept several major categories at the Oscars?,"The film ""The Lord of the Rings: The Return of the King"" swept several major categories at the Oscars, winning all 11 awards it was nominated for in 2004."
