question,answer,reference
How many premier league teams make champions league?,"In the English Premier League, the top four teams at the end of the season qualify for the UEFA Champions League. So, four Premier League teams make it to the Champions League.","Disambiguation 1. Question: How many premier league teams qualify for champions league group stage in the subsequent season? Answer:top four teams
Disambiguation 2. Question: How many premier league teams could qualify for the champions league if different teams also win the UEFA Champions League and UEFA Europa League? Answer:five
"
Where is wynonna earp supposed to take place?,"Wynonna Earp is a supernatural Western television series that is primarily set in the fictional town of Purgatory, which is located in the Canadian province of Alberta.","Disambiguation 1. Question: Where is wynonna earp, the tv series story supposed to take place? Answer:Canadian Rockies
Disambiguation 2. Question: Where is wynonna earp filming for season 1 supposed to take place? Answer:Bridgeland, Inglewood, and Heritage Park
Disambiguation 3. Question: Where is wynonna earp filming for season 2 supposed to take place? Answer:Calgary and surrounding areas, Springbank, Alberta
"
What part of italy does lasagna come from?,Lasagna is a traditional Italian dish that originated in the region of Emilia-Romagna in Northern Italy.,"Disambiguation 1. Question: What region of italy does lasagna come from? Answer:Campania
Disambiguation 2. Question: What city of italy is lasagna traditionally ascribed to? Answer:Naples
"
Who votes for nfl player of the year?,"The NFL Player of the Year is typically determined by a vote among members of the media, players, and fans. The Associated Press (AP) conducts a vote among a panel of 50 media members who cover the NFL, as well as a fan vote and a vote among NFL players themselves. So, the NFL Player of the Year is ultimately decided by a combination of media, players, and fans.","Disambiguation 1. Question: Who votes for associated press nfl defensive player of the year? Answer:Associated Pres
Disambiguation 2. Question: Who votes for associated press nfl offensive player of the year? Answer:Associated Pres
Disambiguation 3. Question: Who votes for nfl most valuable player of the year? Answer:members of the NFLPA
Disambiguation 4. Question: Who votes for associated press nfl most valuable player of the year? Answer:Associated Pres
Disambiguation 5. Question: Who votes for associated press nfl comeback player of the year? Answer:Associated Pres
"
Who sings dont want to miss a thing?,"The song ""I Don't Want to Miss a Thing"" is performed by the American rock band Aerosmith.","Disambiguation 1. Question: Who is the band that sings I dont want to miss a thing, released in 1998? Answer:Aerosmith
Disambiguation 2. Question: Who is the artist that sings I dont want to miss a thing, released in 1998? Answer:Steven Tyler
Disambiguation 3. Question: Who sings dont want to miss a thing, covered in 1998? Answer:Mark Chesnutt
"
What was the first year of the nissan gtr?,The first year of the Nissan GT-R was 1969 when the original Nissan Skyline GT-R was introduced.,"Disambiguation 1. Question: What year was the Nissan GT-R first produced? Answer:2007
Disambiguation 2. Question: What year was the Nissan Skyline GT-R first produced? Answer:1969
Disambiguation 3. Question: What year was the Nissan GT-R LM Nismo first produced? Answer:2015
"
When were the first driver's license issued?,The first driver's license was issued in the late 19th century.,"Disambiguation 1. Question: When was the first driver's permit issued? Answer:1888
Disambiguation 2. Question: When were the first mandatory driver's licenses issued in the UK? Answer:January 1, 1904
"
When did the 6th generation ipod come out?,"The 6th generation iPod, also known as the iPod Classic, was released by Apple on September 5, 2007.","Disambiguation 1. Question: When did the original 6th generation ipod classic come out? Answer:September 5, 2007
Disambiguation 2. Question: When did the 120GB 6th generation ipod classic come out? Answer:September 9, 2008
Disambiguation 3. Question: When did the 6th generation ipod Nano come out? Answer:September 1, 2010
Disambiguation 4. Question: When did the 6th generation ipod touch come out? Answer:July 15, 2015
Disambiguation 5. Question: When did the revised slim profile 160GB 6th generation ipod classic come out? Answer:September 9, 2009
"
When was the last time the jazz went to the playoffs?,"The question is ambiguous as it does not specify which specific jazz team it is referring to. There are multiple teams with ""Jazz"" in their name, such as the Utah Jazz in the NBA and the New Orleans Jazz (now the Utah Jazz) in the NBA. Without further clarification, it is difficult to provide an accurate answer.","Disambiguation 1. Question: When was the last time the jazz went to the playoffs as of 2017? Answer:2016–17
Disambiguation 2. Question: When was the last time the jazz went to the playoffs as of 2016? Answer:2012 NBA playoffs
Disambiguation 3. Question: When was the last time the jazz went to the playoffs as of 2015? Answer:2012 NBA playoffs
"
Who is the son of deucalion and pyrrha?,"The son of Deucalion and Pyrrha is Hellen, according to Greek mythology.","Disambiguation 1. Question: Who was the first son of Deucalion and Pyrrha? Answer:Hellen
Disambiguation 2. Question: Who is the possible second son of Deucalion and Pyrrha? Answer:Amphictyon
"
Who has the most home runs in a single season in major league baseball?,"The player who holds the record for the most home runs in a single season in Major League Baseball is Barry Bonds, who hit 73 home runs in the 2001 season.","Disambiguation 1. Question: Who has the most home runs in a single season in all of major league baseball? Answer:Barry Bonds
Disambiguation 2. Question: Who has the most home runs in a single season for the national league in major league baseball? Answer:Barry Bonds
Disambiguation 3. Question: Who has the most home runs in a single season for the american league in major league baseball? Answer:Maris
"
When was the last time world cup was in us?,The last time the FIFA World Cup was held in the United States was in 1994.,"Disambiguation 1. Question: When was the last time the men's fifa world cup was in us? Answer:June 17 to July 17, 1994
Disambiguation 2. Question: When was the last time the women's fifa world cup was in us? Answer:20 September to 12 October 2003
Disambiguation 3. Question: What was the last men's fifa world cup in the us? Answer:1994 FIFA World Cup
Disambiguation 4. Question: What was the last women's fifa world cup in the us? Answer:2003 FIFA Women's World Cup
"
In which episode of smallville does jonathan die?,"Jonathan Kent dies in the Season 5 episode of Smallville titled ""Reckoning.""","Disambiguation 1. Question: What was the name of the episode of Smallville where Jonathan dies? Answer:Reckoning
Disambiguation 2. Question: What is the number of the episode of Smallville where Jonathan dies? Answer:Season 5 Episode 12
"
Who played wonder woman's mother on the tv series?,Wonder Woman's mother on the TV series was played by actress Carolyn Jones.,"Disambiguation 1. Question: Who played Wonder Woman's mother in the episodes  ""The Feminum Mystique: Parts 1 & 2"" and ""Wonder Woman in Hollywood"" of the TV series Wonder Woman? Answer:Carolyn Jones
Disambiguation 2. Question: Who played Wonder Woman's mother in the episode ""The New Original Wonder Woman"" of the TV series Wonder Woman? Answer:Cloris Leachman
"
